Instance,Income
168025,408319.30329100013
168026,205586.75024899998
168027,96177.6683793
168028,217552.6965253
168029,144675.51280080003
168030,7734.672234033998
168031,7766.959264813004
168032,178541.8919249
168033,15438.581298233701
168034,19183.591447599993
168035,19783.819529219985
168036,131192.41628070004
168037,51127.97883390001
168038,273549.3897152999
168039,352899.51974
168040,22513.245187800007
168041,37662.1837532
168042,14928.3016242263
168043,71811.00426909998
168044,26773.120738400008
168045,80117.40768149996
168046,14476.81092407
168047,392885.8696909999
168048,135473.0046773
168049,27767.14093640001
168050,212499.94081460004
168051,88320.54607690005
168052,82962.63928169999
168053,121714.1932307
168054,24249.03710125999
168055,12936.884070649992
168056,79579.77124369999
168057,40160.17456898
168058,27646.54477210001
168059,20715.790502310007
168060,192393.10253159996
168061,33711.588033500004
168062,51448.04036009998
168063,44909.74021060003
168064,52146.72242449999
168065,549898.9654910001
168066,133245.44592449992
168067,34494.514727749985
168068,7189.1647164754695
168069,13533.365883839999
168070,42827.063528999985
168071,52108.90330856
168072,14592.871878599999
168073,356487.34553899994
168074,60532.686706600005
168075,30774.40407460001
168076,127419.98833602999
168077,77775.8206482
168078,716263.7872159999
168079,388727.7561429999
168080,236241.86105699994
168081,33459.125295
168082,290622.4038199999
168083,41941.14004309999
168084,341291.78626100003
168085,6863.264915420002
168086,89791.13437536001
168087,251960.74533400004
168088,64620.04988600002
168089,241674.20404200014
168090,256378.01261270005
168091,60296.2242466
168092,19897.619875909993
168093,248825.51808000007
168094,9158.7879055411
168095,137605.45580490006
168096,15643.85982777
168097,121821.69892549998
168098,81711.40960379997
168099,37201.180979
168100,4000.0326197223017
168101,144342.0884654
168102,26380.96460687001
168103,75399.39955720004
168104,45404.44207569999
168105,262392.2185950001
168106,32593.5840664
168107,147338.73899870002
168108,77159.7380825
168109,257506.21473299994
168110,245484.67137920004
168111,52419.879599
168112,40010.37558674
168113,114626.50188439997
168114,71975.87270709999
168115,43128.19383840001
168116,36867.576670400005
168117,36109.4856565
168118,128205.90496090004
168119,35257.29617259999
168120,131483.50075442987
168121,58512.36893470004
168122,209273.08085830003
168123,84399.45005849999
168124,36976.69234790002
168125,143561.51737410008
168126,6694.147744920001
168127,122635.18426899999
168128,69786.93941220001
168129,30123.714836600015
168130,32500.749298500017
168131,5264.9737358699995
168132,100931.29322899999
168133,244180.02516140003
168134,61606.86734999996
168135,155837.4869194
168136,269137.23277400003
168137,90370.41254750005
168138,116274.38423290002
168139,144517.0936446001
168140,42035.5533699
168141,32902.42899331997
168142,21413.004825099997
168143,18007.662391560003
168144,129088.98636790011
168145,365076.175762
168146,21048.004979992995
168147,73299.9966264
168148,123258.39256590001
168149,23622.169471600006
168150,90095.27004209995
168151,170828.54622959995
168152,39554.39985680002
168153,86771.49604358003
168154,83189.6734207
168155,43606.6372872
168156,84744.22577129997
168157,31659.711959800003
168158,706123.24319
168159,79435.34053539
168160,84077.49567239998
168161,204063.7543717001
168162,60197.68222920001
168163,26540.3846564
168164,34829.00997550001
168165,57173.04333500001
168166,156309.84462210006
168167,26181.37958530001
168168,100960.43342220005
168169,169029.62666260003
168170,58422.80076670001
168171,14383.577574780005
168172,93714.09918830002
168173,121440.38915090004
168174,64366.010278199996
168175,70137.42582933001
168176,62401.87306510003
168177,87023.76476020008
168178,92007.49902849995
168179,65967.35336400001
168180,60860.822236500004
168181,310768.7943339001
168182,133726.72778199997
168183,12903.560406057995
168184,60959.828982
168185,21343.692359700006
168186,195905.50315160002
168187,275143.653014
168188,77887.18722770001
168189,741057.8046100001
168190,53604.751389400044
168191,47774.83004930001
168192,223933.7732819999
168193,91133.452184
168194,76847.58555560002
168195,88026.53978030002
168196,13546.071522709999
168197,309723.754296
168198,27192.290575099993
168199,672285.2594199997
168200,188664.04711040008
168201,118886.74341150007
168202,60248.9513319
168203,24474.0568947
168204,163405.58841650005
168205,21289.220327000003
168206,15536.132801578
168207,65007.297477600005
168208,20643.116161939997
168209,24610.321854099995
168210,46404.646694100025
168211,78687.74885090004
168212,49544.95367890001
168213,59700.20098377
168214,31043.693643500013
168215,44870.49246439997
168216,188656.1501947001
168217,466205.62501899997
168218,141073.43913690004
168219,235749.19992999997
168220,145835.6834239
168221,133713.9827544
168222,26569.466717100004
168223,11477.188822859996
168224,15463.875205790015
168225,194035.1443129
168226,103260.73214280001
168227,78876.02613160004
168228,99177.0519891
168229,159027.46593420007
168230,244407.96496249986
168231,138906.69284369994
168232,201693.648239
168233,32365.976647410007
168234,7211.649328059999
168235,40792.47439249998
168236,67101.69671399998
168237,52602.4345671
168238,42772.75214300001
168239,72331.82780179997
168240,162051.56852599996
168241,156906.3532948
168242,31654.53901573
168243,214638.8279003802
168244,93517.7831281
168245,212254.5774735999
168246,116502.59718140002
168247,445246.1124910001
168248,480601.7884979999
168249,317828.89848999993
168250,26659.29805579999
168251,36863.17866790001
168252,40942.250337300015
168253,41427.38840070001
168254,98641.23948090005
168255,113552.54532689996
168256,11037.502492380001
168257,839826.6964519996
168258,102833.56520039999
168259,9496.188420232396
168260,140276.7250358001
168261,403387.53905799985
168262,15905.939538809997
168263,98739.73844880001
168264,51576.4626736
168265,174814.6230745
168266,35339.356325310015
168267,245931.8463152
168268,30096.845126800003
168269,82689.10684880003
168270,30914.838251900008
168271,258441.99347949988
168272,15914.843685500009
168273,592154.7740779999
168274,32250.735374899978
168275,91118.80328310003
168276,28713.92926686
168277,45601.62912980001
168278,216800.94757510006
168279,87902.68172999997
168280,90183.00622570002
168281,128810.89945550005
168282,255092.7582118
168283,191405.17164950003
168284,393932.04854299984
168285,213437.1241061
168286,147007.80400229996
168287,203100.49334539997
168288,257520.57567049994
168289,88944.77114080006
168290,15381.031118749997
168291,183932.79278550006
168292,41422.53830310002
168293,142129.98663060003
168294,51082.490427100005
168295,60620.75157419998
168296,43481.07116130001
168297,246170.99029800016
168298,97616.40739279999
168299,45369.23950240003
168300,22712.624626
168301,109382.50121583
168302,101933.313496
168303,23472.448788799993
168304,8345.512338734
168305,22317.997232930004
168306,72625.72691743998
168307,57383.96540459998
168308,188483.5669836
168309,78609.01680919995
168310,59740.0966906
168311,34227.402760000004
168312,49700.13496899998
168313,120763.56087660002
168314,28262.439847960006
168315,58885.50478620003
168316,69442.4276036
168317,27467.003004100006
168318,114292.39553630001
168319,69000.4563862
168320,161988.33212600002
168321,27667.59320912
168322,46167.40326869999
168323,286155.439
168324,77252.4666536
168325,83564.66403159998
168326,22301.45258911999
168327,91200.4086655
168328,68612.86759439997
168329,246911.92891899997
168330,267310.0750717
168331,332826.06907490006
168332,40990.706611199974
168333,246763.88231799987
168334,5921.250884203002
168335,30274.66914460999
168336,710148.1200819999
168337,93492.39079410002
168338,403561.76312199986
168339,16296.978589939994
168340,9104.535982347055
168341,320721.2176620001
168342,891806.288708
168343,15439.186425940008
168344,61037.81190569999
168345,214832.68233999997
168346,208832.80134320006
168347,80259.40565640003
168348,160287.08472469996
168349,112829.80242109993
168350,37214.15742960001
168351,31676.276651600012
168352,22210.420941680004
168353,165495.47145320007
168354,31731.58387890001
168355,80321.9125992
168356,90460.07994829994
168357,49478.04338519998
168358,286586.9209899999
168359,6750.795826951998
168360,36534.96087190001
168361,43739.275502700024
168362,11374.412490389997
168363,26199.175052639992
168364,123075.51375120001
168365,13664.714910000004
168366,21475.395631940002
168367,314076.340948
168368,351529.44920900004
168369,118867.68421029998
168370,264884.53248600004
168371,59461.85850870003
168372,183341.20183560002
168373,48340.58633050001
168374,79184.11368949997
168375,286084.29642060003
168376,1320708.566014
168377,435943.35962000006
168378,4760.031805606002
168379,160313.01147429994
168380,77138.06429030001
168381,215246.3033009999
168382,59195.66666020004
168383,55162.991437099976
168384,43487.75356589999
168385,65290.6274416
168386,54590.06628407998
168387,444380.85834699974
168388,228222.91926710002
168389,169378.44377659995
168390,102970.47078010003
168391,18835.189386930007
168392,15299.720909932004
168393,173816.70765259993
168394,94563.67065110004
168395,7590.3789592719995
168396,241995.945845
168397,762265.4560869997
168398,44473.086514799994
168399,51859.123028700014
168400,177798.55955910002
168401,56579.813970600015
168402,93172.16094289998
168403,369619.3741929999
168404,228637.22754299996
168405,32639.696867600014
168406,22591.06532229999
168407,133235.00698510004
168408,61212.0663126
168409,22538.029335500003
168410,167345.56049640005
168411,58286.235035800004
168412,6637.718797557001
168413,65146.25787330002
168414,104836.2657728
168415,7134.201102416302
168416,19680.61978494999
168417,214055.21592010002
168418,81712.67912109997
168419,51074.009198
168420,200614.35969699995
168421,132509.48995440005
168422,47860.33362160001
168423,48276.71592030002
168424,6880.259683420001
168425,96149.00084050004
168426,84544.74290659996
168427,36604.681672799976
168428,39102.355186699984
168429,370911.14667550015
168430,25752.42804458999
168431,90523.03444741994
168432,32677.017534700004
168433,262901.44570499996
168434,130607.20412880008
168435,351863.23841600015
168436,79565.28059230004
168437,47689.92286950003
168438,81468.98048710001
168439,53464.65714969999
168440,219952.14671609993
168441,55300.8263203
168442,83852.61652919995
168443,124270.90754579997
168444,90658.17869460002
168445,126485.37542693006
168446,360153.590992
168447,122786.3924984
168448,85378.88111450002
168449,46019.65235780002
168450,71773.57364720001
168451,81136.81738060003
168452,44004.31450989999
168453,100810.91862249999
168454,43561.55484159999
168455,92866.78988120005
168456,20636.062682699998
168457,10912.318556734996
168458,39220.472323999995
168459,80507.56044100004
168460,99030.7468568
168461,39250.563770699984
168462,94332.18723339998
168463,28462.966307786006
168464,112154.4471861
168465,17350.424570100004
168466,80778.33560930002
168467,85035.28219100003
168468,41865.45476239999
168469,140412.87720780002
168470,128244.73977149995
168471,62516.208402600016
168472,113914.69569779997
168473,28232.9860022
168474,45903.3618103
168475,161703.64676499998
168476,44359.0514523
168477,82738.8047727
168478,437054.9485879999
168479,53026.39713159999
168480,192909.43498450003
168481,183400.7881765999
168482,143891.2771896
168483,52363.13714740002
168484,20485.88999998999
168485,39355.90650759997
168486,73080.97128173002
168487,42634.38304340001
168488,23962.23976037999
168489,28029.518266869996
168490,114114.78486680002
168491,300636.06176350004
168492,74392.04002569997
168493,40365.66239069998
168494,120707.68788533004
168495,48131.266346799996
168496,42251.968907999995
168497,335467.1230839999
168498,28140.857658199988
168499,80124.49685910004
168500,10617.047273259996
168501,42002.54427400001
168502,106521.50943120003
168503,34847.760371300006
168504,211428.20004700005
168505,75661.67142709997
168506,502365.0009779997
168507,46443.660399900014
168508,450244.3054289998
168509,13039.622491129992
168510,417872.1552510001
168511,81823.26072940003
168512,79266.31960310001
168513,41068.662113700004
168514,29808.08731270001
168515,218081.53029140006
168516,184821.4128603999
168517,72437.19226170001
168518,33019.74281310999
168519,36713.852293499986
168520,96676.73758969997
168521,33213.2466134
168522,45945.23327440002
168523,125351.9047078
168524,250562.53011080006
168525,180197.14217209994
168526,45645.111131500016
168527,48330.240073599976
168528,360806.70125
168529,64649.27745449996
168530,282635.38019010006
168531,18632.02061483
168532,31496.632321599987
168533,27287.28955319
168534,89546.50118409995
168535,30363.105008299994
168536,61880.06827820002
168537,12803.47406793
168538,3305.6848927329993
168539,50258.05569749997
168540,80013.90050539996
168541,102373.5510169
168542,203269.50152530006
168543,42291.658089500015
168544,20462.32966564
168545,15997.362967150004
168546,45416.154842100004
168547,89020.57528599999
168548,31751.1278315
168549,12021.688141291997
168550,61741.76992549999
168551,83386.87623430001
168552,56909.90950669998
168553,27141.978754799995
168554,288433.635746
168555,71553.0704373
168556,16260.943534700002
168557,41737.65128020001
168558,26288.622392500005
168559,5818.291611415
168560,14325.341995653696
168561,47618.97977759999
168562,39529.30498840001
168563,74479.22196570001
168564,579291.0425280002
168565,707044.5862179998
168566,35193.007619940014
168567,81757.23568879999
168568,16090.6122507
168569,38540.9367361
168570,27988.922321599995
168571,33106.88804310001
168572,75233.4327841
168573,9177.058657990006
168574,131769.5706643
168575,768413.8467489991
168576,47946.37217979999
168577,107201.41267030001
168578,118141.45146590004
168579,116210.24267989995
168580,16639.163452490004
168581,150358.68624070007
168582,55962.262050300014
168583,60749.04793099998
168584,105674.0656399
168585,12368.928335689998
168586,182874.13725330005
168587,582551.9293639997
168588,74999.09594313998
168589,305094.885673
168590,13330.729690042106
168591,44692.462283999994
168592,313188.431059
168593,61365.87120010001
168594,65190.829551600014
168595,34617.23890590001
168596,32398.636538110008
168597,101672.23954803002
168598,72142.56947159999
168599,3029.9816462596996
168600,104786.23665230005
168601,230406.23892479998
168602,224283.15373419994
168603,85281.3378602
168604,111024.08677560002
168605,112096.9868523
168606,912765.286437
168607,77697.29163390001
168608,48759.49681046
168609,63502.45111249997
168610,247642.158731
168611,87751.22787670001
168612,51517.45386040002
168613,307097.656526
168614,75906.68005329995
168615,155188.4651996
168616,250910.5503544999
168617,18959.77194894
168618,111271.43122059997
168619,29757.87629141001
168620,55768.9107039
168621,75103.9586704
168622,210395.00322859996
168623,164140.92072090003
168624,119169.49686583
168625,66839.31719079998
168626,51433.4268797
168627,24814.565255099995
168628,254237.57923960005
168629,11924.51881652
168630,70766.74114
168631,140538.8946442
168632,233784.9323641999
168633,132981.38251410003
168634,377081.61047800037
168635,222981.50355870015
168636,105129.2967534
168637,146941.76382939995
168638,32705.641502599985
168639,49101.031202
168640,7856.4791480037
168641,57925.83848550002
168642,46099.33607829997
168643,50655.88614661999
168644,115908.80750229997
168645,85278.30366519997
168646,16455.29427977
168647,37987.05454669001
168648,64864.81577622998
168649,38299.25152010001
168650,302572.11861699994
168651,269060.58184680005
168652,80118.97948180005
168653,85113.7315699
168654,6072.024160048
168655,134363.0257205
168656,113621.87202349998
168657,28054.574598109994
168658,294652.30491700006
168659,301337.780984
168660,68666.9142184
168661,34712.4758799
168662,64113.09387460004
168663,28896.3070792
168664,33986.0822318
168665,49518.233868310024
168666,178734.769375
168667,73340.9649704
168668,93224.63839649997
168669,54328.17101510002
168670,165851.86254740006
168671,42379.63988390002
168672,27269.769670289996
168673,308948.24436099996
168674,72928.92967670003
168675,40153.5912001
168676,43354.7370273
168677,104635.51246495997
168678,46069.86267500001
168679,59434.79506423999
168680,79786.07140359997
168681,82426.0679674
168682,78901.10264920002
168683,313331.90608899994
168684,182076.0934400999
168685,68313.19175739997
168686,19202.48696370001
168687,251507.33966360014
168688,78026.58445400005
168689,476041.28017499996
168690,14005.065695699997
168691,5588.204454270997
168692,140942.96957000002
168693,650628.311757
168694,382303.95494020014
168695,11534.424370107057
168696,52708.66493660003
168697,176473.6348436
168698,560498.7621350002
168699,192464.123371
168700,174439.85893339998
168701,92736.96395999998
168702,118328.25329709999
168703,175939.2524603
168704,63420.41574790002
168705,89546.23780039999
168706,94393.51626200002
168707,140417.05253300004
168708,533775.785151
168709,33444.64198499999
168710,161936.125462
168711,22386.594295699997
168712,56235.01893689999
168713,39078.81832870001
168714,29914.686510900003
168715,88128.29203324002
168716,129764.15836590003
168717,78183.20544740003
168718,50504.36036619997
168719,84605.56763159997
168720,159507.54065850007
168721,20197.056490900006
168722,71217.7315606
168723,25547.1833814
168724,65125.88380780002
168725,32305.370062400005
168726,42109.98942889998
168727,51625.45658950003
168728,121862.91434300001
168729,7789.162676091997
168730,4721.099078043301
168731,60631.63440339999
168732,53635.66960250002
168733,44889.71587430001
168734,125759.69727552995
168735,109578.12485959994
168736,33522.64425079998
168737,285226.1857878002
168738,49271.5843445
168739,38122.209039500034
168740,63925.48981789999
168741,124325.92151349998
168742,38147.426127199986
168743,31096.123193500018
168744,353257.094983
168745,11897.2962908
168746,44324.82249170002
168747,56952.58538849999
168748,75865.62516319998
168749,146117.33786829998
168750,37413.516248399996
168751,10264.750147989997
168752,62217.847122729996
168753,85840.68597720005
168754,120026.49373740004
168755,10144.530243829
168756,112859.90845090002
168757,916762.809164
168758,14812.591990199999
168759,25008.7173681
168760,64096.51694009996
168761,22181.875669400004
168762,119724.44430729997
168763,483048.601675
168764,179168.48375890002
168765,101011.55230620003
168766,100787.52228139994
168767,239549.37401679985
168768,40285.9400559
168769,160693.6951296
168770,42821.44977510001
168771,39893.6576168
168772,204448.8911258
168773,91700.36645880001
168774,64577.639423000015
168775,336800.58471699996
168776,37278.14209029997
168777,137283.54954190008
168778,50211.69674209997
168779,86394.54617039999
168780,52696.20004579998
168781,5548.263680785001
168782,38034.98785419999
168783,225156.50927920002
168784,571654.8422359998
168785,52223.05723880002
168786,52833.03974299998
168787,47042.633743434
168788,151009.92354590003
168789,23399.08253180001
168790,59001.55072145098
168791,160925.49897599994
168792,120116.96276750001
168793,234226.0183871999
168794,54705.5000702
168795,316148.4787599998
168796,89207.1442869
168797,14079.581877680004
168798,67239.7640236
168799,17015.715365711018
168800,203045.2835861
168801,43251.3634009
168802,214800.64319800012
168803,46369.63575790001
168804,11057.54805005
168805,17169.600664280002
168806,21437.520116850003
168807,36098.22036770001
168808,52820.14964639997
168809,36798.86660640002
168810,41452.995748900015
168811,390421.27268899995
168812,96448.46181560002
168813,74856.0937507
168814,155747.33207360006
168815,65701.45367869997
168816,89232.5643919
168817,146395.62068280004
168818,71656.27789840003
168819,111935.46031109995
168820,279634.20426
168821,67066.4928293
168822,88960.59198089998
168823,56790.73986298
168824,216453.15255510004
168825,83801.81079509998
168826,21247.97254411
168827,122704.55302039998
168828,268621.27932200016
168829,175257.9297922999
168830,140824.22669400004
168831,186506.41745410004
168832,220806.74856260009
168833,87172.1431162
168834,210741.18817619997
168835,247035.63958499997
168836,44461.66334850001
168837,109006.65889550002
168838,182454.6309747001
168839,164353.1347646
168840,28094.6709561
168841,12357.602919050001
168842,91811.4356095
168843,51270.77810747997
168844,77170.62054259997
168845,72558.77777120004
168846,269243.08475
168847,44048.778498799984
168848,131434.32155589998
168849,145147.18459709996
168850,51126.353219399985
168851,60094.75271678001
168852,98761.12737080001
168853,180943.0572323
168854,1141772.076045
168855,162348.2823548
168856,32093.614281600007
168857,144840.73773290002
168858,27881.982943100003
168859,23603.22982555001
168860,47137.408208399975
168861,11293.61514487
168862,153485.1766448
168863,104764.04079019999
168864,19709.41433955001
168865,12918.5110486737
168866,23096.462062499995
168867,149733.33059620002
168868,24481.243353669997
168869,344607.5825960001
168870,55316.70352
168871,29625.537806399992
168872,74136.90856419997
168873,63375.441522000016
168874,10677.09147434
168875,32754.856251799996
168876,263857.52479540004
168877,25960.891762910007
168878,30712.579096899997
168879,27118.328693500003
168880,47419.923936899955
168881,51981.578976100034
168882,67988.35270870003
168883,41471.71369570001
168884,9282.819964680002
168885,47891.03058869998
168886,67297.40409220001
168887,37299.311869499994
168888,67301.22047150001
168889,38337.73777250001
168890,533760.6688610002
168891,11690.076372719996
168892,27518.542493599994
168893,138411.14626610003
168894,131980.34187
168895,47010.059188900006
168896,28773.39910828001
168897,182105.62589610007
168898,45056.278615200004
168899,66329.12381810001
168900,10724.782083209997
168901,62383.302527199994
168902,368037.0134790002
168903,20440.80061433
168904,40869.85129800001
168905,159183.3886547001
168906,54461.67257063
168907,243288.67150310002
168908,18224.81451966
168909,86700.59898370001
168910,82503.68173475997
168911,42350.98475310003
168912,112875.69905642988
168913,89286.00808650003
168914,16375.931321709993
168915,509949.1205729998
168916,72225.2697351
168917,17157.667446420008
168918,30794.9214474
168919,138633.34970849997
168920,18356.458400162996
168921,107953.46190609997
168922,101634.95538479996
168923,351912.3238460001
168924,62868.50384579998
168925,9863.41173076
168926,76051.13040230003
168927,92375.29371439997
168928,138860.11003009998
168929,114319.51757980003
168930,191760.29220060003
168931,71568.2949913
168932,79763.3501007
168933,135341.2138019
168934,100685.56339149995
168935,120810.19222129999
168936,44002.121130299995
168937,104972.3465134
168938,201912.68774880015
168939,85785.33402779998
168940,40193.8288662
168941,17481.326842360002
168942,95961.44587549998
168943,33573.557020399996
168944,22656.990150000005
168945,219624.12717219998
168946,238146.15852099995
168947,50562.404543430035
168948,47577.81567331999
168949,33676.621059000005
168950,821939.7200090002
168951,42589.74180290003
168952,62475.389310100014
168953,153225.44963730007
168954,90683.83706840003
168955,12872.989550016004
168956,8045.531791140001
168957,840310.8966970001
168958,109317.07228539999
168959,301530.8863139999
168960,49707.3239322
168961,27857.08517545999
168962,213568.91987089996
168963,139721.13459960002
168964,78854.47180210002
168965,148066.4397438
168966,176181.29243229984
168967,188847.912256
168968,25723.378834599996
168969,104217.10670019993
168970,109492.38244600008
168971,19140.210179600002
168972,82805.21938299997
168973,31640.136465000018
168974,49163.2733099
168975,135639.00980749997
168976,35930.19258880002
168977,339059.0773324001
168978,101512.00724620001
168979,46558.10036339998
168980,62127.55554840004
168981,50908.3886996
168982,124083.13852879996
168983,52317.35806570001
168984,84845.27649609999
168985,249918.4779510001
168986,129496.95246439999
168987,124438.74566689997
168988,190215.21283560005
168989,190760.12409100003
168990,178581.7906269
168991,3587.5645802649997
168992,179363.90037099994
168993,223164.51234640004
168994,33180.00881240002
168995,260767.39389309994
168996,28724.21518814
168997,14526.415203820008
168998,71995.20327519998
168999,60284.34171959998
169000,15985.026044569999
169001,14618.899020889998
169002,84995.91831765
169003,78083.64301849999
169004,50622.017357699966
169005,36964.98609191
169006,473926.8210769999
169007,262493.93368599995
169008,19414.64790926
169009,41678.50756049999
169010,49210.69353709999
169011,16025.131750619998
169012,8708.353873581102
169013,176796.25798280002
169014,71741.67709840005
169015,178999.95322270005
169016,3861.2932466254006
169017,308740.27316599997
169018,52550.5704062
169019,29435.716476900023
169020,72411.24527000003
169021,32452.044943699995
169022,44105.74760429998
169023,82304.78165496001
169024,39555.2035627
169025,189683.96728200003
169026,279460.56069139997
169027,71144.49885150002
169028,212605.72942980003
169029,168934.07802220006
169030,71567.65495459997
169031,13207.078860450007
169032,274900.88974300004
169033,141850.46329730007
169034,63226.88457649997
169035,20441.3319322
169036,43328.2289923
169037,33564.86123170002
169038,41962.421530599975
169039,57922.62360204001
169040,6156.074956033998
169041,9162.795973620001
169042,52012.66795979999
169043,6338.91370744
169044,97974.34702766
169045,10399.407407928999
169046,64123.006472799985
169047,159658.92692519992
169048,31800.658147899987
169049,128167.03764970001
169050,215260.30250420008
169051,23166.412268740012
169052,303643.56115799997
169053,133370.64427250007
169054,36594.7478813
169055,34041.56007004999
169056,76976.57878519998
169057,17545.16639814
169058,38569.480821300014
169059,64537.74379430002
169060,47682.67195419999
169061,32645.298636599993
169062,409992.4613300001
169063,13815.378890010006
169064,60033.80720660001
169065,75970.96394680004
169066,39474.08529350001
169067,67169.5673581
169068,226044.60611929995
169069,24576.889676000003
169070,53695.95486789997
169071,102287.4310543999
169072,52739.35050230003
169073,153525.0523439
169074,214838.88573999997
169075,431349.81657600007
169076,89842.92763920002
169077,231870.59230899994
169078,50824.607199099984
169079,13713.221630999995
169080,57240.73074709999
169081,85449.51483929997
169082,113472.89724070001
169083,90827.27901659998
169084,96617.74156020004
169085,1025086.690677
169086,97279.22302589996
169087,129984.19746122997
169088,77278.04970632998
169089,126995.26551590003
169090,34937.02410997999
169091,163758.3423282
169092,27465.02037890001
169093,94515.84607540003
169094,194248.19599600002
169095,34392.0465941
169096,75048.55216127001
169097,114965.52706579996
169098,53172.098797200015
169099,100223.67197069999
169100,209967.40442649994
169101,375053.05045319995
169102,20093.189119399998
169103,52685.03320389999
169104,295066.16800600005
169105,31363.153792900004
169106,180597.3924378
169107,127317.33025109995
169108,37139.15908630002
169109,317308.03954719985
169110,263523.6710130001
169111,40811.798991699994
169112,143318.97017359996
169113,28713.87301520001
169114,492361.23472799966
169115,274613.269193
169116,63782.995384999995
169117,61038.888482099996
169118,18751.079004110998
169119,32649.769479739993
169120,119951.8798749
169121,67926.0523447
169122,66468.07706859999
169123,81206.19097469999
169124,1025090.1051790006
169125,38728.46160280002
169126,212420.1948348
169127,46633.36989290001
169128,21330.58452419
169129,24034.136688319995
169130,28361.041288200013
169131,262168.8119314
169132,18878.929794379997
169133,67824.13640950002
169134,93993.90063360003
169135,88282.14781610001
169136,191693.11012059994
169137,295520.6317578999
169138,21585.36742462
169139,87840.05909150002
169140,433460.94359400007
169141,27491.5033377
169142,35121.415163760015
169143,134661.3508761
169144,470720.0193379998
169145,377355.4862089999
169146,138894.42045099998
169147,41566.14380210001
169148,41676.998458900016
169149,204004.94432130002
169150,92283.50520640005
169151,27203.229760929986
169152,72963.88215069998
169153,14788.382138069986
169154,77291.29833359999
169155,49869.350632199996
169156,100477.16464800002
169157,65711.40098639998
169158,53850.50528020003
169159,77479.32152419999
169160,170607.286691
169161,116356.64067960005
169162,48685.44820342999
169163,254598.199831
169164,4017.644493528999
169165,311622.2808375999
169166,17232.4601424
169167,261961.00080679997
169168,35130.40671880002
169169,221325.59580820004
169170,35075.3312922
169171,241784.49107980012
169172,106853.0068032
169173,8944.228001431004
169174,82869.46779739995
169175,65541.54865990001
169176,17224.77130382
169177,41118.5008591
169178,409630.1207249998
169179,46215.811606999996
169180,260931.3330521001
169181,143841.06636640005
169182,296854.20221380005
169183,49679.16367359996
169184,98536.70690339999
169185,7902.201913949997
169186,22241.59841140001
169187,144799.65818449997
169188,145425.1862928
169189,13358.374629639997
169190,101176.38323980002
169191,210852.47506139998
169192,109399.32358799994
169193,36378.284454399996
169194,13370.824975040001
169195,68032.66288009999
169196,36648.07879609999
169197,75158.36469779997
169198,9031.733726633
169199,286413.5001514001
169200,187270.01666539998
169201,35265.23127309999
169202,130475.57346169998
169203,91010.1380888
169204,106830.6670655
169205,38958.36926010001
169206,107554.66671470007
169207,94293.53137109995
169208,70554.87562229998
169209,462532.35924499994
169210,15679.675234090002
169211,25318.515273439996
169212,29584.507244999997
169213,398489.376376
169214,208667.39860130005
169215,87047.03103445997
169216,53835.445051800016
169217,79629.62413019998
169218,129908.94193979999
169219,85018.47361080002
169220,134835.40162919997
169221,171222.0190711
169222,293809.95033799997
169223,172868.90737409997
169224,42419.387422700005
169225,12422.486715673002
169226,5779.109700461601
169227,129835.53810112996
169228,36134.756968199996
169229,12569.589698653703
169230,98136.28685240001
169231,45879.183460500004
169232,326599.0878370001
169233,134777.1982386
169234,151984.45518790005
169235,57676.68010199997
169236,144581.39875189998
169237,14221.361543600005
169238,54711.63083300002
169239,263318.021993
169240,66442.14576940003
169241,90104.61763710002
169242,112646.6387993
169243,17443.12460584001
169244,31197.103183199997
169245,798799.0820359999
169246,36104.19686073001
169247,273885.132478
169248,66622.51576219998
169249,22392.294980160004
169250,4944.134755721001
169251,378100.9414559999
169252,210538.052922
169253,33538.966309330004
169254,159750.15127150004
169255,220097.50078099995
169256,76441.65614680003
169257,109134.617629
169258,157810.80760759997
169259,49192.47281229999
169260,56768.046507700004
169261,32384.31116960001
169262,53026.456905800005
169263,14735.875540580002
169264,75605.30602010002
169265,31760.66903623001
169266,129699.07646009997
169267,13316.115132310002
169268,24614.60101930001
169269,75114.54444644
169270,94276.18451029998
169271,57211.23864549997
169272,95340.81876760002
169273,31459.957826600014
169274,40198.04196549997
169275,31485.349330499997
169276,45189.77326069999
169277,177934.5289926999
169278,54389.31558689998
169279,138369.26729599995
169280,91258.89452410003
169281,203185.9467599
169282,144644.2341938
169283,91316.16470099999
169284,105856.22278713003
169285,161168.28368550004
169286,41865.0688667
169287,238000.1994177999
169288,25465.353797900007
169289,38087.3155304
169290,56722.047242799985
169291,113022.09502821403
169292,221050.5609789999
169293,383929.26211799984
169294,264844.00663699995
169295,15325.76236458
169296,55667.8945618
169297,14193.445476330004
169298,35214.8555285
169299,42309.26610870001
169300,40041.83955130001
169301,43060.3527669
169302,98660.66980059996
169303,38905.00412594
169304,26813.62896479999
169305,222482.9788239001
169306,76987.44655170002
169307,18240.275461269994
169308,359950.64343999996
169309,43217.31690880001
169310,146886.1837426
169311,121942.21328860003
169312,31471.64534710002
169313,65974.7747318
169314,262508.5589837
169315,28813.576774999976
169316,200191.96936089994
169317,40835.8519226
169318,93001.9668726
169319,235686.4894605999
169320,94594.4218364
169321,41364.43667260001
169322,90097.27325599999
169323,71909.80076735998
